,Year,Month,Day,height_cm,weight_kg,wage_usd,wage_usd,release_clause_usd,team_position,contract_valid_until
17436,2013.0,7.0,1.0,169,71,4280.0,4280.0,185110.0,SUB,2023.0
17437,2019.0,12.0,26.0,178,62,3210.0,3210.0,185110.0,RES,2022.0
17438,2020.0,1.0,4.0,183,75,642.0,642.0,127330.00000000001,RES,2021.0
17439,2020.0,7.0,29.0,173,65,1070.0,1070.0,234330.0,SUB,2021.0
17440,2020.0,8.0,24.0,179,73,1070.0,1070.0,191530.0,SUB,2022.0
17441,2020.0,1.0,1.0,172,67,749.0,749.0,191530.0,SUB,2020.0
17442,2019.0,2.0,12.0,188,83,1070.0,1070.0,130540.00000000001,SUB,2020.0
17443,2017.0,3.0,13.0,185,83,1070.0,1070.0,130540.00000000001,SUB,2020.0
17444,2019.0,9.0,12.0,186,82,2140.0,2140.0,182970.0,SUB,2021.0
17445,2019.0,1.0,1.0,179,73,535.0,535.0,190460.0,RES,2024.0
17446,2020.0,6.0,23.0,175,75,2140.0,2140.0,215070.0,SUB,2022.0
17447,2020.0,1.0,12.0,190,98,535.0,535.0,156220.0,CB,2020.0
17448,2018.0,11.0,6.0,186,78,535.0,535.0,156220.0,RCB,2020.0
17449,2013.0,1.0,1.0,180,65,3210.0,3210.0,191530.0,LW,2020.0
17450,2018.0,2.0,27.0,176,62,2140.0,2140.0,174410.0,LCM,2021.0
17451,2014.0,1.0,1.0,181,67,2140.0,2140.0,179760.0,RES,2020.0
17452,2019.0,1.0,1.0,179,66,535.0,535.0,238610.0,SUB,2024.0
17453,2020.0,1.0,10.0,193,86,535.0,535.0,156220.0,LCB,2020.0
17454,2018.0,12.0,14.0,165,64,535.0,535.0,50290.0,SUB,2020.0
17455,2015.0,2.0,6.0,188,85,535.0,535.0,33170.0,RES,2020.0
17456,2019.0,7.0,4.0,185,86,535.0,535.0,33170.0,SUB,2020.0
17457,2014.0,7.0,1.0,168,74,2140.0,2140.0,149800.0,SUB,2022.0
17458,2010.0,1.0,1.0,175,60,2140.0,2140.0,66340.0,RES,2020.0
17459,2017.0,7.0,1.0,188,85,535.0,535.0,38520.0,SUB,2021.0
17460,2020.0,2.0,20.0,180,70,588.5,588.5,149800.0,RES,2020.0
17461,2019.0,2.0,1.0,172,74,535.0,535.0,165850.0,SUB,2020.0
17462,2019.0,8.0,10.0,168,68,4280.0,4280.0,159430.0,SUB,2024.0
17463,2018.0,2.0,23.0,183,81,1070.0,1070.0,96300.0,SUB,2020.0
17464,2020.0,7.0,1.0,187,85,963.0,963.0,124120.0,SUB,2021.0
17465,2016.0,7.0,6.0,186,74,2140.0,2140.0,99510.0,RES,2020.0
17466,2018.0,1.0,2.0,179,72,2140.0,2140.0,66340.0,RES,2020.0
17467,2018.0,12.0,11.0,177,72,535.0,535.0,116630.0,SUB,2020.0
17468,2020.0,1.0,8.0,185,74,1070.0,1070.0,120910.0,SUB,2023.0
17469,2019.0,7.0,29.0,180,74,2140.0,2140.0,166920.0,RES,2022.0
17470,2016.0,6.0,20.0,187,79,3210.0,3210.0,105930.0,SUB,2024.0
17471,2016.0,7.0,1.0,182,70,2140.0,2140.0,187250.0,SUB,2022.0
17472,2016.0,7.0,15.0,186,81,2140.0,2140.0,125190.0,SUB,2021.0
17473,2020.0,7.0,1.0,186,76,535.0,535.0,34240.0,RES,2024.0
17474,2019.0,7.0,25.0,179,63,535.0,535.0,409810.0,SUB,2022.0
17475,2019.0,8.0,14.0,177,63,535.0,535.0,470800.0,RES,2022.0
17476,2020.0,8.0,1.0,186,72,535.0,535.0,471870.0,RES,2024.0
17477,2018.0,7.0,1.0,185,78,588.5,588.5,500760.0,SUB,2021.0
17478,2020.0,6.0,17.0,185,79,535.0,535.0,454750.0,RES,2021.0
17479,2019.0,8.0,8.0,173,68,535.0,535.0,545700.0,RES,2022.0
17480,2018.0,7.0,15.0,180,72,3210.0,3210.0,496480.0,RES,2021.0
17482,2018.0,11.0,10.0,185,75,535.0,535.0,573520.0,RES,2023.0
17483,2017.0,7.0,1.0,180,70,4280.0,4280.0,527510.0,RES,2023.0
17484,2018.0,7.0,1.0,183,78,856.0,856.0,500760.0,RES,2021.0
17485,2019.0,6.0,27.0,185,65,642.0,642.0,409810.0,SUB,2021.0
17486,2019.0,7.0,20.0,187,80,535.0,535.0,470800.0,SUB,2022.0
17487,2019.0,7.0,1.0,191,75,535.0,535.0,411950.0,SUB,2021.0
17489,2018.0,7.0,1.0,175,75,2140.0,2140.0,419440.0,SUB,2022.0
17490,2020.0,1.0,1.0,187,82,1070.0,1070.0,404460.0,RES,2024.0
17491,2019.0,7.0,25.0,178,79,695.5,695.5,393760.0,SUB,2022.0
17492,2020.0,2.0,15.0,182,77,909.5,909.5,419440.0,LCM,2024.0
17493,2020.0,2.0,21.0,167,61,535.0,535.0,428000.0,SUB,2024.0
17494,2020.0,2.0,29.0,172,68,535.0,535.0,428000.0,RES,2023.0
17495,2020.0,6.0,17.0,175,64,535.0,535.0,428000.0,RES,2021.0
17496,2020.0,7.0,1.0,174,64,1070.0,1070.0,491130.0,SUB,2024.0
17497,2020.0,7.0,1.0,169,70,588.5,588.5,500760.0,SUB,2021.0
17498,2020.0,7.0,17.0,188,75,535.0,535.0,313510.0,SUB,2020.0
17499,2018.0,7.0,25.0,181,68,802.5,802.5,386270.0,SUB,2020.0
17500,2019.0,7.0,18.0,185,70,2140.0,2140.0,477220.0,SUB,2024.0
17501,2020.0,1.0,25.0,176,65,642.0,642.0,332770.0,SUB,2023.0
17502,2020.0,6.0,5.0,180,69,1070.0,1070.0,377710.0,SUB,2022.0
17503,2020.0,2.0,1.0,172,63,535.0,535.0,325280.0,RES,2022.0
17504,2017.0,7.0,1.0,186,72,963.0,963.0,377710.0,SUB,2022.0
17505,2020.0,7.0,20.0,177,70,535.0,535.0,338120.0,SUB,2023.0
17506,2020.0,9.0,16.0,188,70,856.0,856.0,377710.0,RES,2024.0
17507,2017.0,7.0,1.0,183,73,535.0,535.0,318860.0,RES,2021.0
17508,2020.0,1.0,16.0,180,72,1070.0,1070.0,432280.0,SUB,2021.0
17510,2019.0,7.0,1.0,183,70,1070.0,1070.0,404460.0,RES,2022.0
17511,2019.0,7.0,1.0,194,82,535.0,535.0,318860.0,SUB,2021.0
17512,2020.0,1.0,1.0,181,65,535.0,535.0,398040.0,SUB,2023.0
17513,2020.0,1.0,25.0,170,66,802.5,802.5,386270.0,SUB,2024.0
17514,2020.0,2.0,6.0,180,70,856.0,856.0,377710.0,RW,2022.0
17515,2020.0,7.0,14.0,182,74,1070.0,1070.0,359520.0,SUB,2023.0
17516,2020.0,7.0,16.0,170,70,1070.0,1070.0,432280.0,RES,2021.0
17517,2020.0,7.0,1.0,186,83,856.0,856.0,363800.0,RES,2022.0
17518,2020.0,7.0,1.0,186,69,535.0,535.0,432280.0,RES,2021.0
17519,2016.0,1.0,1.0,176,70,1070.0,1070.0,341330.0,SUB,2020.0
17520,2019.0,5.0,24.0,177,72,2140.0,2140.0,400180.0,SUB,2021.0
17521,2018.0,9.0,8.0,179,75,1070.0,1070.0,386270.0,RES,2022.0
17522,2018.0,7.0,1.0,192,81,4280.0,4280.0,432280.0,RES,2021.0
17523,2019.0,1.0,6.0,198,90,1070.0,1070.0,325280.0,SUB,2023.0
17524,2019.0,3.0,22.0,186,71,1070.0,1070.0,432280.0,RES,2021.0
17525,2019.0,7.0,1.0,176,70,535.0,535.0,338120.0,RES,2023.0
17526,2019.0,1.0,1.0,179,70,642.0,642.0,359520.0,SUB,2024.0
17527,2019.0,5.0,3.0,178,75,1070.0,1070.0,406600.0,RES,2021.0
17528,2019.0,7.0,24.0,184,76,2140.0,2140.0,400180.0,SUB,2024.0
17529,2019.0,7.0,1.0,185,67,535.0,535.0,356310.0,SUB,2021.0
17530,2020.0,7.0,1.0,170,77,963.0,963.0,422650.0,RES,2024.0
17531,2017.0,7.0,1.0,178,76,2140.0,2140.0,459030.0,RES,2021.0
17532,2020.0,2.0,1.0,175,72,535.0,535.0,300670.0,RES,2023.0
17533,2020.0,4.0,30.0,168,62,535.0,535.0,505040.00000000006,SUB,2022.0
17534,2020.0,8.0,21.0,173,66,2140.0,2140.0,398040.0,SUB,2024.0
17535,2020.0,8.0,20.0,170,60,642.0,642.0,359520.0,SUB,2024.0
17536,2017.0,8.0,29.0,192,75,856.0,856.0,380920.0,SUB,2022.0
17538,2018.0,4.0,9.0,186,75,2140.0,2140.0,486850.0,RES,2021.0
17539,2018.0,3.0,9.0,187,82,2140.0,2140.0,467590.0,RES,2021.0
17541,2018.0,10.0,7.0,187,78,963.0,963.0,281410.0,SUB,2024.0
17542,2019.0,1.0,17.0,178,63,535.0,535.0,321000.0,SUB,2021.0
17543,2018.0,6.0,26.0,172,67,535.0,535.0,300670.0,SUB,2022.0
17544,2017.0,7.0,1.0,181,73,2140.0,2140.0,377710.0,SUB,2022.0
17545,2019.0,6.0,14.0,174,65,535.0,535.0,395900.0,SUB,2020.0
17546,2019.0,7.0,8.0,180,74,802.5,802.5,349890.0,SUB,2023.0
17547,2019.0,7.0,19.0,178,70,535.0,535.0,316720.0,SUB,2023.0
17548,2019.0,5.0,9.0,175,67,909.5,909.5,406600.0,SUB,2022.0
17549,2020.0,1.0,5.0,184,75,535.0,535.0,321000.0,SUB,2023.0
17550,2018.0,4.0,30.0,181,73,535.0,535.0,341330.0,SUB,2021.0
17551,2019.0,1.0,9.0,164,61,802.5,802.5,341330.0,RES,2021.0
17552,2019.0,12.0,20.0,184,78,695.5,695.5,377710.0,SUB,2022.0
17553,2019.0,8.0,23.0,177,74,2140.0,2140.0,477220.0,SUB,2023.0
17554,2020.0,1.0,24.0,182,69,535.0,535.0,341330.0,SUB,2022.0
17555,2020.0,1.0,1.0,189,82,535.0,535.0,416230.0,SUB,2024.0
17556,2020.0,1.0,26.0,180,75,909.5,909.5,363800.0,SUB,2022.0
17557,2020.0,1.0,1.0,181,70,535.0,535.0,513600.00000000006,RES,2022.0
17558,2019.0,7.0,1.0,183,71,535.0,535.0,406600.0,RES,2021.0
17559,2020.0,7.0,15.0,184,74,535.0,535.0,288900.0,SUB,2021.0
17560,2020.0,6.0,17.0,185,78,642.0,642.0,432280.0,SUB,2021.0
17561,2020.0,2.0,19.0,192,76,535.0,535.0,338120.0,RES,2021.0
17562,2020.0,8.0,1.0,185,74,1070.0,1070.0,432280.0,RES,2021.0
17563,2018.0,7.0,1.0,183,74,535.0,535.0,338120.0,RES,2022.0
17564,2020.0,9.0,13.0,175,68,535.0,535.0,318860.0,RES,2021.0
17565,2019.0,8.0,2.0,185,71,802.5,802.5,361660.0,RCM,2021.0
17566,2019.0,8.0,13.0,185,74,3210.0,3210.0,459030.0,SUB,2022.0
17568,2019.0,7.0,1.0,185,85,695.5,695.5,356310.0,SUB,2021.0
17569,2019.0,1.0,24.0,163,62,749.0,749.0,359520.0,SUB,2022.0
17570,2018.0,9.0,30.0,180,68,535.0,535.0,341330.0,RS,2020.0
17571,2019.0,5.0,25.0,180,71,909.5,909.5,406600.0,SUB,2021.0
17572,2019.0,7.0,1.0,177,73,1070.0,1070.0,432280.0,RES,2021.0
17573,2018.0,12.0,6.0,178,73,749.0,749.0,421580.0,RES,2021.0
17574,2019.0,7.0,1.0,189,74,1070.0,1070.0,406600.0,SUB,2021.0
17576,2019.0,9.0,24.0,191,80,535.0,535.0,421580.0,RES,2022.0
17577,2019.0,8.0,27.0,177,73,642.0,642.0,321000.0,SUB,2022.0
17578,2019.0,2.0,19.0,192,80,535.0,535.0,300670.0,SUB,2020.0
17579,2020.0,1.0,1.0,186,80,535.0,535.0,300670.0,RES,2023.0
17580,2020.0,8.0,6.0,170,63,535.0,535.0,373430.0,RES,2024.0
17581,2020.0,1.0,1.0,170,66,535.0,535.0,535000.0,SUB,2022.0
17582,2020.0,1.0,1.0,169,63,535.0,535.0,475080.0,SUB,2020.0
17583,2020.0,1.0,1.0,167,64,535.0,535.0,475080.0,SUB,2024.0
17584,2019.0,7.0,1.0,181,65,535.0,535.0,405530.0,RES,2021.0
17585,2020.0,9.0,11.0,180,70,856.0,856.0,377710.0,SUB,2022.0
17586,2020.0,7.0,28.0,185,76,2140.0,2140.0,459030.0,SUB,2022.0
17587,2020.0,9.0,21.0,184,80,1070.0,1070.0,377710.0,SUB,2024.0
17588,2019.0,8.0,14.0,177,70,2140.0,2140.0,506110.00000000006,RES,2022.0
17589,2017.0,4.0,30.0,186,76,4280.0,4280.0,423720.0,RES,2021.0
17590,2017.0,7.0,1.0,191,75,2140.0,2140.0,389480.0,RES,2023.0
17591,2020.0,7.0,29.0,180,73,535.0,535.0,395900.0,SUB,2020.0
17592,2016.0,6.0,1.0,182,74,535.0,535.0,356310.0,SUB,2022.0
17593,2017.0,3.0,6.0,175,65,802.5,802.5,361660.0,SUB,2020.0
17594,2018.0,8.0,12.0,175,72,2140.0,2140.0,361660.0,SUB,2022.0
17595,2018.0,1.0,1.0,178,77,2140.0,2140.0,400180.0,SUB,2022.0
17596,2019.0,1.0,18.0,178,68,535.0,535.0,300670.0,RES,2023.0
17597,2016.0,8.0,27.0,188,82,1070.0,1070.0,406600.0,RES,2022.0
17598,2019.0,7.0,1.0,177,74,3210.0,3210.0,459030.0,RES,2022.0
17599,2019.0,1.0,1.0,176,69,909.5,909.5,359520.0,SUB,2024.0
17600,2019.0,7.0,1.0,182,73,1016.5000000000001,1016.5000000000001,338120.0,RES,2024.0
17601,2019.0,1.0,1.0,169,59,588.5,588.5,341330.0,RES,2021.0
17602,2019.0,7.0,1.0,184,79,642.0,642.0,311370.0,RES,2022.0
17603,2019.0,7.0,6.0,191,73,535.0,535.0,300670.0,RES,2021.0
17604,2019.0,1.0,27.0,185,75,1070.0,1070.0,348820.0,GK,2023.0
17605,2019.0,10.0,18.0,175,68,3210.0,3210.0,389480.0,SUB,2022.0
17606,2019.0,9.0,21.0,180,72,1070.0,1070.0,377710.0,SUB,2022.0
17607,2019.0,7.0,1.0,178,74,642.0,642.0,421580.0,RES,2024.0
17608,2020.0,1.0,1.0,177,71,909.5,909.5,355240.0,RES,2021.0
17609,2020.0,1.0,21.0,193,84,909.5,909.5,363800.0,RES,2022.0
17610,2020.0,2.0,1.0,170,63,1070.0,1070.0,349890.0,RES,2023.0
17611,2020.0,1.0,1.0,168,69,535.0,535.0,321000.0,RES,2024.0
17612,2020.0,1.0,20.0,180,75,2140.0,2140.0,389480.0,RES,2024.0
17613,2019.0,7.0,1.0,181,80,2140.0,2140.0,400180.0,SUB,2022.0
17614,2020.0,7.0,8.0,175,65,802.5,802.5,321000.0,RES,2021.0
17615,2020.0,3.0,6.0,190,78,2140.0,2140.0,377710.0,RES,2024.0
17616,2020.0,8.0,1.0,180,75,2140.0,2140.0,406600.0,LWB,2022.0
17617,2020.0,8.0,1.0,180,80,535.0,535.0,332770.0,SUB,2023.0
17618,2020.0,7.0,1.0,174,64,642.0,642.0,341330.0,RES,2021.0
17619,2020.0,8.0,1.0,184,70,535.0,535.0,380920.0,SUB,2021.0
17620,2020.0,8.0,1.0,182,70,535.0,535.0,380920.0,SUB,2021.0
17621,2016.0,3.0,19.0,188,75,1070.0,1070.0,350960.0,RES,2021.0
17622,2019.0,1.0,1.0,183,79,1070.0,1070.0,406600.0,SUB,2022.0
17623,2018.0,4.0,24.0,178,68,2140.0,2140.0,380920.0,SUB,2021.0
17625,2018.0,7.0,20.0,183,71,1016.5000000000001,1016.5000000000001,380920.0,SUB,2021.0
17626,2019.0,6.0,1.0,170,62,535.0,535.0,300670.0,SUB,2020.0
17627,2019.0,2.0,2.0,192,80,2140.0,2140.0,357380.0,SUB,2023.0
17628,2019.0,1.0,15.0,193,88,642.0,642.0,295320.0,SUB,2021.0
17629,2019.0,2.0,11.0,184,83,695.5,695.5,325280.0,SUB,2023.0
17630,2019.0,2.0,21.0,188,98,642.0,642.0,295320.0,SUB,2023.0
17631,2019.0,1.0,16.0,178,72,535.0,535.0,416230.0,RES,2024.0
17632,2019.0,7.0,20.0,190,78,588.5,588.5,337050.0,RES,2022.0
17633,2019.0,7.0,1.0,194,88,2140.0,2140.0,350960.0,RES,2022.0
17634,2019.0,7.0,1.0,189,83,535.0,535.0,266430.0,SUB,2022.0
17635,2019.0,8.0,16.0,174,68,1016.5000000000001,1016.5000000000001,316720.0,SUB,2022.0
17636,2019.0,10.0,13.0,185,80,535.0,535.0,281410.0,LCM,2020.0
17637,2019.0,8.0,15.0,165,62,1016.5000000000001,1016.5000000000001,316720.0,SUB,2024.0
17638,2018.0,7.0,1.0,179,72,1070.0,1070.0,380920.0,SUB,2021.0
17639,2020.0,1.0,1.0,184,73,535.0,535.0,416230.0,SUB,2021.0
17640,2020.0,9.0,10.0,183,71,1070.0,1070.0,338120.0,SUB,2022.0
17641,2020.0,2.0,14.0,182,72,535.0,535.0,311370.0,RES,2021.0
17642,2020.0,1.0,1.0,170,69,535.0,535.0,416230.0,RES,2024.0
17643,2019.0,7.0,15.0,192,86,1070.0,1070.0,364870.0,RES,2022.0
17644,2020.0,7.0,1.0,178,67,2140.0,2140.0,373430.0,RES,2021.0
17645,2018.0,7.0,1.0,176,65,695.5,695.5,356310.0,RES,2021.0
17646,2020.0,7.0,1.0,186,73,856.0,856.0,311370.0,SUB,2021.0
17647,2019.0,7.0,22.0,191,81,2140.0,2140.0,355240.0,RES,2021.0
17648,2015.0,1.0,1.0,178,64,963.0,963.0,292110.0,SUB,2021.0
17649,2017.0,1.0,13.0,182,75,3210.0,3210.0,314580.0,RES,2022.0
17650,2020.0,8.0,1.0,172,75,1070.0,1070.0,292110.0,SUB,2022.0
17651,2020.0,3.0,6.0,180,78,642.0,642.0,217210.0,SUB,2021.0
17652,2020.0,1.0,14.0,175,70,535.0,535.0,262150.0,RS,2020.0
17653,2018.0,7.0,1.0,188,73,1070.0,1070.0,271780.0,RES,2021.0
17654,2020.0,8.0,17.0,192,80,1070.0,1070.0,217210.0,RES,2023.0
17655,2018.0,2.0,7.0,178,72,2140.0,2140.0,292110.0,SUB,2021.0
17656,2018.0,10.0,21.0,187,84,4280.0,4280.0,247170.0,RM,2023.0
17657,2019.0,1.0,4.0,176,70,1070.0,1070.0,202230.0,SUB,2020.0
17658,2018.0,7.0,1.0,180,65,802.5,802.5,217210.0,SUB,2024.0
17659,2018.0,1.0,29.0,190,80,695.5,695.5,258940.00000000003,SUB,2023.0
17660,2019.0,7.0,1.0,183,75,535.0,535.0,247170.0,SUB,2021.0
17661,2019.0,8.0,7.0,178,66,1070.0,1070.0,217210.0,SUB,2020.0
17662,2019.0,11.0,21.0,165,62,642.0,642.0,292110.0,SUB,2021.0
17663,2019.0,12.0,28.0,175,75,856.0,856.0,217210.0,SUB,2021.0
17664,2019.0,7.0,1.0,170,64,535.0,535.0,277130.0,RES,2024.0
17665,2020.0,1.0,28.0,198,80,642.0,642.0,250380.0,SUB,2021.0
17666,2020.0,2.0,14.0,182,80,535.0,535.0,202230.0,SUB,2020.0
17667,2020.0,1.0,1.0,169,55,535.0,535.0,301740.0,RES,2024.0
17668,2020.0,1.0,1.0,177,70,535.0,535.0,327420.0,RES,2024.0
17669,2020.0,1.0,1.0,190,68,535.0,535.0,277130.0,SUB,2024.0
17670,2016.0,7.0,1.0,175,74,1070.0,1070.0,232190.0,SUB,2022.0
17671,2019.0,7.0,23.0,178,73,535.0,535.0,232190.0,RES,2021.0
17672,2020.0,8.0,1.0,187,83,909.5,909.5,232190.0,RES,2022.0
17673,2020.0,8.0,20.0,180,74,1016.5000000000001,1016.5000000000001,216140.0,SUB,2025.0
17674,2020.0,8.0,25.0,181,63,535.0,535.0,202230.0,RES,2022.0
17675,2020.0,7.0,1.0,178,72,1070.0,1070.0,284620.0,RES,2022.0
17676,2020.0,1.0,3.0,165,68,642.0,642.0,262150.0,ST,2022.0
17677,2020.0,3.0,2.0,195,81,535.0,535.0,277130.0,SUB,2023.0
17678,2020.0,1.0,31.0,179,67,535.0,535.0,243960.0,CDM,2020.0
17679,2018.0,8.0,1.0,175,70,1070.0,1070.0,292110.0,RES,2021.0
17680,2018.0,1.0,1.0,196,80,535.0,535.0,171200.0,SUB,2022.0
17681,2018.0,1.0,7.0,185,75,2140.0,2140.0,224700.0,RWB,2022.0
17682,2018.0,10.0,5.0,179,65,535.0,535.0,243960.0,SUB,2020.0
17683,2018.0,8.0,1.0,189,85,642.0,642.0,230050.0,RES,2021.0
17684,2019.0,1.0,1.0,191,84,642.0,642.0,171200.0,RES,2022.0
17685,2018.0,12.0,10.0,186,71,749.0,749.0,231120.0,RES,2022.0
17686,2019.0,1.0,5.0,190,75,535.0,535.0,176550.0,RES,2021.0
17687,2020.0,2.0,5.0,179,65,1070.0,1070.0,217210.0,SUB,2020.0
17688,2019.0,1.0,1.0,179,69,588.5,588.5,217210.0,SUB,2024.0
17689,2018.0,8.0,1.0,181,75,1070.0,1070.0,232190.0,SUB,2023.0
17690,2019.0,1.0,17.0,165,60,802.5,802.5,202230.0,SUB,2024.0
17691,2020.0,1.0,1.0,180,75,535.0,535.0,277130.0,RES,2021.0
17692,2018.0,8.0,16.0,182,69,535.0,535.0,187250.0,SUB,2020.0
17693,2020.0,8.0,12.0,195,84,1070.0,1070.0,208650.0,SUB,2021.0
17694,2020.0,8.0,13.0,180,75,2140.0,2140.0,271780.0,SUB,2023.0
17696,2017.0,7.0,1.0,184,72,2140.0,2140.0,160500.0,SUB,2021.0
17697,2017.0,7.0,25.0,183,76,1070.0,1070.0,230050.0,RES,2021.0
17698,2020.0,8.0,28.0,188,72,2140.0,2140.0,224700.0,RES,2021.0
17699,2017.0,7.0,1.0,188,79,9630.0,9630.0,292110.0,RES,2021.0
17700,2019.0,1.0,24.0,183,73,963.0,963.0,230050.0,RES,2023.0
17701,2018.0,7.0,25.0,180,74,2140.0,2140.0,256800.00000000003,RES,2021.0
17702,2020.0,7.0,1.0,187,75,2140.0,2140.0,211860.0,RES,2023.0
17703,2019.0,1.0,5.0,178,65,2140.0,2140.0,299600.0,RES,2021.0
17704,2018.0,1.0,8.0,186,86,2140.0,2140.0,197950.0,RES,2024.0
17705,2019.0,7.0,15.0,182,73,535.0,535.0,308160.0,RES,2020.0
17706,2019.0,8.0,24.0,188,77,1070.0,1070.0,186180.0,SUB,2023.0
17707,2019.0,1.0,31.0,179,71,2140.0,2140.0,257870.00000000003,RES,2024.0
17708,2019.0,10.0,7.0,180,72,535.0,535.0,301740.0,RES,2021.0
17709,2019.0,7.0,11.0,183,70,2140.0,2140.0,197950.0,SUB,2024.0
17710,2019.0,1.0,1.0,188,75,535.0,535.0,251450.00000000003,RES,2024.0
17711,2020.0,1.0,1.0,182,75,535.0,535.0,301740.0,RES,2024.0
17712,2020.0,1.0,1.0,195,85,1070.0,1070.0,186180.0,SUB,2023.0
17713,2020.0,3.0,12.0,201,103,1070.0,1070.0,208650.0,SUB,2021.0
17714,2017.0,7.0,1.0,190,77,535.0,535.0,165850.0,GK,2022.0
17715,2018.0,1.0,31.0,187,72,642.0,642.0,230050.0,RES,2021.0
17716,2020.0,1.0,1.0,179,72,535.0,535.0,327420.0,RES,2024.0
17717,2020.0,7.0,2.0,178,68,588.5,588.5,224700.0,CAM,2021.0
17718,2020.0,1.0,15.0,175,68,2140.0,2140.0,258940.00000000003,RCB,2022.0
17719,2016.0,4.0,6.0,184,80,749.0,749.0,155150.0,RES,2023.0
17720,2019.0,2.0,13.0,193,82,535.0,535.0,187250.0,SUB,2020.0
17721,2020.0,8.0,3.0,174,66,2140.0,2140.0,224700.0,RES,2022.0
17722,2020.0,9.0,13.0,179,70,2140.0,2140.0,218280.0,RES,2023.0
17723,2018.0,6.0,15.0,177,65,535.0,535.0,206510.0,SUB,2021.0
17725,2019.0,1.0,4.0,183,78,1070.0,1070.0,176550.0,RES,2021.0
17726,2019.0,12.0,6.0,180,76,535.0,535.0,206510.0,LB,2020.0
17727,2019.0,7.0,24.0,179,78,588.5,588.5,171200.0,SUB,2020.0
17728,2017.0,10.0,24.0,175,68,1070.0,1070.0,258940.00000000003,SUB,2024.0
17729,2020.0,1.0,6.0,172,70,535.0,535.0,277130.0,SUB,2020.0
17730,2020.0,2.0,25.0,178,66,1070.0,1070.0,194740.0,SUB,2020.0
17731,2018.0,7.0,18.0,192,85,535.0,535.0,165850.0,SUB,2021.0
17732,2020.0,7.0,10.0,174,70,535.0,535.0,301740.0,LM,2021.0
17733,2020.0,8.0,25.0,190,85,535.0,535.0,140170.0,SUB,2020.0
17734,2015.0,7.0,1.0,185,81,1070.0,1070.0,159430.0,SUB,2021.0
17735,2020.0,7.0,29.0,178,80,535.0,535.0,224700.0,RM,2020.0
17736,2017.0,2.0,26.0,182,76,2140.0,2140.0,224700.0,SUB,2021.0
17737,2017.0,1.0,30.0,184,80,2140.0,2140.0,231120.0,SUB,2021.0
17738,2017.0,9.0,12.0,174,64,2140.0,2140.0,237540.0,SUB,2021.0
17739,2019.0,1.0,25.0,185,75,4280.0,4280.0,192600.0,RES,2021.0
17740,2018.0,1.0,1.0,184,68,1070.0,1070.0,171200.0,SUB,2023.0
17741,2019.0,9.0,1.0,188,75,3210.0,3210.0,218280.0,SUB,2024.0
17742,2020.0,1.0,31.0,196,85,1070.0,1070.0,230050.0,RES,2022.0
17743,2020.0,1.0,1.0,175,75,535.0,535.0,301740.0,SUB,2024.0
17744,2019.0,2.0,11.0,175,75,535.0,535.0,301740.0,SUB,2024.0
17745,2020.0,7.0,1.0,187,83,2140.0,2140.0,282480.0,RES,2021.0
17746,2018.0,1.0,1.0,185,76,1070.0,1070.0,169060.0,SUB,2024.0
17747,2020.0,1.0,31.0,173,64,3210.0,3210.0,230050.0,RES,2021.0
17749,2019.0,12.0,1.0,182,74,535.0,535.0,169060.0,GK,2020.0
17750,2019.0,1.0,1.0,187,73,642.0,642.0,165850.0,RES,2024.0
17751,2019.0,7.0,1.0,167,66,1070.0,1070.0,199020.0,SUB,2022.0
17752,2019.0,1.0,1.0,180,73,535.0,535.0,251450.00000000003,SUB,2024.0
17753,2020.0,2.0,1.0,178,68,1016.5000000000001,1016.5000000000001,171200.0,RES,2021.0
17755,2020.0,2.0,20.0,181,70,695.5,695.5,171200.0,SUB,2023.0
17756,2020.0,6.0,9.0,170,71,1070.0,1070.0,230050.0,SUB,2022.0
17757,2020.0,7.0,31.0,187,76,1070.0,1070.0,165850.0,SUB,2023.0
17758,2020.0,8.0,18.0,169,62,1070.0,1070.0,182970.0,SUB,2022.0
17759,2017.0,2.0,13.0,185,79,3210.0,3210.0,206510.0,SUB,2020.0
17760,2020.0,1.0,2.0,187,84,1070.0,1070.0,155150.0,RES,2023.0
17761,2020.0,1.0,13.0,178,68,802.5,802.5,155150.0,RES,2023.0
17762,2016.0,6.0,16.0,184,75,3210.0,3210.0,158360.0,RES,2021.0
17763,2019.0,1.0,1.0,174,70,535.0,535.0,277130.0,SUB,2024.0
17764,2020.0,1.0,9.0,185,79,1070.0,1070.0,176550.0,SUB,2021.0
17765,2020.0,1.0,20.0,198,102,856.0,856.0,145520.0,RES,2021.0
17766,2020.0,2.0,12.0,188,70,535.0,535.0,201160.0,RES,2024.0
17767,2018.0,7.0,13.0,188,75,1070.0,1070.0,175480.0,RB,2021.0
17768,2020.0,1.0,20.0,188,79,1016.5000000000001,1016.5000000000001,130540.00000000001,SUB,2020.0
17769,2020.0,7.0,1.0,172,62,642.0,642.0,179760.0,RES,2021.0
17770,2020.0,1.0,9.0,175,72,535.0,535.0,238610.0,RCM,2021.0
17771,2020.0,1.0,1.0,176,69,1070.0,1070.0,156220.0,SUB,2024.0
17772,2020.0,2.0,6.0,175,68,856.0,856.0,156220.0,SUB,2020.0
17773,2019.0,8.0,7.0,190,86,2140.0,2140.0,179760.0,RES,2020.0
